# Automated Results file
# Author: 	 slj11
# DataFile name:	src/blocked.jobs
# Sat Apr 27 13:23:55 BST 2013
# Number of Test Runs: 10000

58,81,38,12
62,91,42,22
64,92,52,23
58,81,40,12
65,90,49,21
61,82,51,13
58,84,34,15
55,73,39,4
58,86,43,17
58,80,39,11
57,87,37,18
61,86,37,17
62,82,49,13
59,88,47,19
59,82,43,13
59,87,41,18
60,80,41,11
59,88,39,19
57,85,36,16
55,73,39,4
61,85,44,16
59,86,40,17
57,84,33,15
57,81,46,12
59,86,38,17
58,82,40,13
60,84,41,15
61,97,40,28
59,84,42,15
56,88,30,19
58,87,36,18
56,78,35,9
60,90,42,21
60,78,47,9
57,75,41,6
60,83,46,14
60,90,42,21
64,92,48,23
61,85,44,16
58,86,42,17
56,75,40,6
57,85,42,16
56,83,35,14
61,90,43,21
63,94,49,25
56,83,35,14
57,80,47,11
57,74,40,5
60,96,38,27
61,83,41,14
57,82,36,13
58,85,33,16
57,74,34,5
58,85,42,16
57,95,37,26
55,80,39,11
62,90,46,21
56,72,45,3
61,90,47,21
59,89,42,20
61,78,52,9
59,84,42,15
62,88,47,19
60,86,45,17
60,97,36,28
60,88,45,19
63,81,49,12
58,88,40,19
56,85,34,16
57,76,40,7
58,85,43,16
59,91,41,22
59,91,41,22
62,81,47,12
57,80,38,11
60,84,44,15
59,84,40,15
61,91,41,22
57,83,38,14
59,76,41,7
58,86,41,17
58,83,48,14
61,86,42,17
58,79,43,10
58,88,41,19
57,78,36,9
59,84,43,15
62,90,52,21
58,85,43,16
58,82,46,13
54,73,39,4
59,89,40,20
60,90,42,21
57,84,35,15
61,81,45,12
58,83,39,14
59,82,36,13
58,93,34,24
58,80,41,11
56,85,38,16
59,84,43,15
59,82,42,13
57,81,44,12
56,85,37,16
57,88,37,19
59,90,39,21
60,85,43,16
57,81,41,12
59,90,41,21
59,86,46,17
62,86,43,17
59,82,40,13
58,80,41,11
61,88,36,19
57,86,32,17
59,90,41,21
61,87,34,18
64,81,54,12
60,89,47,20
61,82,45,13
61,91,43,22
57,81,34,12
58,84,38,15
58,91,38,22
61,83,44,14
58,91,38,22
62,80,48,11
59,90,37,21
64,91,47,22
59,87,40,18
63,81,53,12
61,93,40,24
60,79,47,10
58,78,42,9
61,88,44,19
60,85,40,16
59,79,43,10
56,87,34,18
62,88,41,19
58,83,39,14
60,78,55,9
59,92,35,23
57,86,38,17
58,88,35,19
58,79,48,10
59,87,39,18
57,79,36,10
64,82,48,13
59,81,43,12
59,86,42,17
60,91,48,22
58,85,38,16
59,89,44,20
61,91,39,22
60,94,38,25
60,92,39,23
58,84,38,15
60,82,42,13
61,79,47,10
56,81,35,12
57,76,39,7
58,84,38,15
61,99,31,30
57,83,39,14
60,90,46,21
59,79,44,10
60,91,40,22
58,86,34,17
61,89,44,20
61,98,40,29
60,81,40,12
58,85,36,16
60,88,39,19
57,86,34,17
56,80,39,11
58,80,42,11
59,78,48,9
61,90,41,21
55,85,36,16
57,83,37,14
56,82,33,13
57,85,35,16
60,88,43,19
60,90,36,21
59,89,38,20
58,78,42,9
58,83,41,14
56,69,37,0
60,96,43,27
59,90,46,21
60,80,41,11
57,87,37,18
59,86,37,17
58,79,34,10
59,91,37,22
61,93,42,24
58,83,39,14
63,90,47,21
59,88,41,19
60,87,44,18
57,83,42,14
60,87,46,18
58,84,38,15
58,76,42,7
59,86,36,17
57,83,43,14
57,83,38,14
58,83,36,14
57,86,34,17
60,84,47,15
61,94,41,25
62,90,48,21
59,96,38,27
56,87,32,18
62,94,42,25
59,92,41,23
60,92,45,23
62,91,37,22
61,85,41,16
57,75,45,6
58,92,38,23
57,78,42,9
58,83,40,14
60,83,40,14
59,82,44,13
61,76,55,7
61,88,44,19
56,84,38,15
56,85,31,16
62,96,46,27
58,83,33,14
57,86,39,17
57,76,40,7
59,84,42,15
57,78,38,9
60,91,36,22
57,96,28,27
58,97,36,28
60,85,38,16
61,79,41,10
57,85,31,16
56,85,32,16
58,83,40,14
57,85,38,16
62,91,44,22
62,87,47,18
59,93,41,24
61,81,45,12
62,86,47,17
59,75,49,6
56,75,40,6
59,84,44,15
59,87,38,18
61,88,36,19
60,92,42,23
60,80,40,11
60,91,43,22
56,76,37,7
57,88,35,19
57,90,35,21
58,81,43,12
59,88,39,19
58,80,44,11
58,82,36,13
58,76,41,7
61,94,46,25
58,87,37,18
60,84,43,15
63,84,48,15
59,87,44,18
57,76,42,7
58,87,40,18
56,74,37,5
57,92,37,23
58,88,39,19
56,79,45,10
58,92,35,23
62,89,50,20
54,79,32,10
56,86,31,17
59,84,45,15
60,88,43,19
60,79,43,10
58,86,37,17
59,87,45,18
60,80,43,11
59,94,41,25
61,105,39,36
56,77,37,8
58,76,46,7
59,95,36,26
58,85,36,16
64,84,48,15
61,89,45,20
59,82,36,13
62,88,42,19
58,80,39,11
58,89,39,20
59,84,41,15
60,88,44,19
59,87,36,18
59,83,49,14
56,77,34,8
59,91,42,22
61,83,50,14
58,83,39,14
62,90,42,21
57,81,38,12
57,83,38,14
58,87,36,18
60,91,42,22
61,91,39,22
59,88,49,19
57,88,39,19
60,86,40,17
58,81,42,12
58,82,43,13
60,81,45,12
60,91,44,22
58,85,41,16
58,87,43,18
59,83,35,14
58,85,40,16
57,93,40,24
57,76,36,7
58,75,40,6
62,80,47,11
56,78,38,9
57,85,37,16
60,90,43,21
62,94,46,25
58,83,39,14
60,89,42,20
60,100,39,31
60,85,39,16
58,88,45,19
59,79,40,10
60,79,51,10
61,90,43,21
59,81,44,12
56,79,42,10
61,99,49,30
59,95,35,26
57,83,39,14
57,83,36,14
62,88,47,19
59,87,37,18
63,92,51,23
56,80,39,11
61,81,45,12
62,104,39,35
57,72,46,3
58,80,44,11
57,80,34,11
56,82,39,13
61,82,48,13
56,78,37,9
54,75,36,6
59,81,37,12
59,76,44,7
58,87,36,18
58,85,41,16
54,77,37,8
56,83,30,14
58,87,35,18
57,81,41,12
59,82,45,13
63,91,49,22
57,87,37,18
62,85,42,16
58,83,41,14
58,81,40,12
62,82,55,13
59,81,41,12
59,94,42,25
59,88,44,19
57,82,42,13
56,83,33,14
55,76,39,7
60,88,34,19
59,85,45,16
57,76,41,7
60,92,43,23
59,80,44,11
58,92,46,23
62,93,45,24
59,80,45,11
57,73,46,4
56,74,33,5
60,80,39,11
60,80,44,11
59,89,43,20
57,80,34,11
62,90,49,21
59,91,42,22
56,88,36,19
60,95,44,26
57,81,40,12
57,83,36,14
58,86,40,17
60,81,43,12
59,82,44,13
60,88,40,19
60,83,45,14
61,84,50,15
57,83,38,14
61,85,43,16
61,81,42,12
60,91,39,22
62,93,45,24
61,89,46,20
55,79,34,10
58,78,41,9
58,83,39,14
57,76,34,7
60,82,42,13
59,93,40,24
52,76,25,7
58,95,36,26
58,88,39,19
59,88,40,19
57,83,34,14
58,80,42,11
59,91,42,22
61,101,46,32
59,93,41,24
56,97,33,28
64,89,49,20
57,87,37,18
59,87,43,18
58,87,36,18
53,74,31,5
60,88,35,19
59,87,36,18
62,81,52,12
56,74,39,5
57,74,37,5
59,87,42,18
61,80,50,11
57,76,33,7
56,74,47,5
56,84,33,15
54,71,30,2
59,93,45,24
57,77,47,8
61,83,45,14
57,82,35,13
60,83,45,14
58,88,40,19
62,91,43,22
59,93,38,24
57,75,37,6
57,81,43,12
60,79,40,10
58,83,36,14
58,84,38,15
56,80,34,11
60,84,43,15
57,88,36,19
60,90,43,21
59,83,42,14
56,82,36,13
58,89,36,20
56,85,35,16
58,81,42,12
59,86,43,17
59,90,40,21
55,86,30,17
55,84,36,15
59,89,39,20
60,86,41,17
58,79,46,10
58,81,44,12
58,87,39,18
60,87,46,18
54,76,38,7
58,78,45,9
57,83,37,14
63,81,45,12
59,82,43,13
59,82,36,13
59,86,42,17
62,88,45,19
62,94,38,25
59,100,43,31
56,84,42,15
59,82,52,13
59,79,49,10
64,94,45,25
60,97,44,28
60,87,37,18
59,86,42,17
60,87,46,18
59,91,34,22
60,86,44,17
62,93,48,24
55,76,37,7
60,88,44,19
60,87,43,18
61,87,46,18
60,88,44,19
61,79,42,10
59,89,40,20
61,89,47,20
60,86,49,17
58,88,37,19
60,88,43,19
58,86,42,17
60,81,51,12
62,86,50,17
62,82,49,13
58,82,40,13
60,79,47,10
57,76,40,7
58,90,36,21
60,93,40,24
60,88,46,19
57,75,40,6
60,88,45,19
59,77,44,8
57,86,40,17
61,81,44,12
61,91,45,22
59,85,44,16
58,95,35,26
56,86,37,17
61,86,46,17
59,85,44,16
58,87,42,18
61,90,44,21
60,88,41,19
60,86,44,17
61,92,39,23
59,94,42,25
57,87,36,18
61,90,46,21
62,95,46,26
57,81,42,12
61,89,38,20
59,85,40,16
63,88,48,19
59,87,41,18
58,91,35,22
59,91,39,22
58,81,43,12
62,88,50,19
57,84,35,15
57,83,38,14
63,86,45,17
59,88,48,19
61,85,39,16
60,89,43,20
54,77,34,8
57,84,39,15
60,96,35,27
61,84,48,15
60,81,47,12
58,74,44,5
60,81,44,12
56,81,36,12
59,86,33,17
62,81,46,12
60,89,45,20
60,88,37,19
61,85,44,16
60,90,43,21
57,87,40,18
58,79,39,10
56,81,32,12
58,86,37,17
58,87,40,18
61,81,42,12
58,85,38,16
62,88,44,19
60,90,43,21
60,90,43,21
56,85,35,16
58,78,50,9
59,83,41,14
60,81,44,12
58,87,42,18
62,89,45,20
59,84,43,15
57,86,40,17
59,91,42,22
60,91,38,22
61,81,51,12
60,95,43,26
60,83,44,14
61,84,48,15
58,79,38,10
59,83,41,14
62,92,48,23
58,86,38,17
61,88,51,19
56,82,37,13
58,87,42,18
61,86,41,17
59,90,37,21
58,78,42,9
59,91,40,22
57,88,36,19
56,82,42,13
62,90,45,21
61,82,44,13
59,87,39,18
61,91,41,22
58,90,39,21
56,78,35,9
59,81,41,12
63,100,38,31
57,80,38,11
60,89,36,20
57,97,41,28
59,91,37,22
60,85,40,16
57,75,35,6
59,84,41,15
61,91,47,22
62,89,49,20
64,91,46,22
60,84,43,15
59,87,39,18
58,94,34,25
56,85,37,16
60,87,43,18
59,82,45,13
57,83,35,14
55,74,34,5
60,80,42,11
62,95,46,26
61,85,45,16
60,90,44,21
56,77,39,8
60,88,45,19
56,85,40,16
57,85,45,16
58,90,38,21
60,93,39,24
56,83,30,14
55,88,40,19
56,83,36,14
60,91,39,22
59,82,36,13
58,83,35,14
61,89,49,20
58,84,38,15
59,90,43,21
63,93,49,24
62,79,45,10
59,88,35,19
58,73,40,4
62,87,49,18
59,87,40,18
59,86,37,17
59,86,42,17
58,76,40,7
61,81,47,12
59,80,41,11
59,84,45,15
63,94,43,25
58,80,36,11
61,84,43,15
56,86,34,17
59,90,41,21
61,80,43,11
59,85,39,16
61,90,38,21
59,85,39,16
58,83,39,14
60,81,43,12
59,86,45,17
59,97,36,28
58,76,43,7
60,78,46,9
59,85,37,16
59,85,45,16
57,79,45,10
58,84,44,15
57,86,39,17
57,88,33,19
57,76,44,7
58,87,39,18
57,96,36,27
58,76,43,7
55,78,37,9
57,80,40,11
58,85,43,16
56,90,32,21
60,93,42,24
59,89,39,20
59,88,40,19
58,83,40,14
59,87,47,18
62,81,41,12
59,92,38,23
60,84,39,15
60,87,37,18
58,80,44,11
61,85,40,16
60,85,44,16
58,88,36,19
59,80,48,11
61,89,39,20
61,78,49,9
58,84,42,15
60,81,48,12
59,83,41,14
58,87,41,18
57,87,36,18
58,83,42,14
59,83,42,14
58,93,37,24
60,84,45,15
63,105,46,36
53,77,32,8
61,96,39,27
59,88,39,19
58,94,38,25
57,83,38,14
58,79,41,10
60,86,39,17
57,87,35,18
62,88,48,19
62,101,46,32
60,97,41,28
60,91,39,22
58,84,42,15
61,85,39,16
57,83,36,14
61,88,44,19
62,96,41,27
58,87,45,18
62,81,54,12
57,75,46,6
60,84,44,15
58,82,40,13
58,85,42,16
58,86,47,17
55,81,33,12
60,77,46,8
62,91,43,22
56,85,36,16
58,77,44,8
60,89,43,20
59,93,40,24
63,93,47,24
63,91,46,22
58,92,42,23
62,81,47,12
60,87,43,18
58,86,38,17
62,98,41,29
59,81,45,12
58,91,32,22
59,82,41,13
61,87,47,18
59,89,40,20
60,77,45,8
63,94,40,25
60,87,42,18
62,88,45,19
60,89,45,20
58,87,39,18
57,86,36,17
59,87,36,18
58,76,48,7
60,92,42,23
56,82,37,13
58,83,40,14
60,92,39,23
56,85,38,16
54,78,34,9
60,94,41,25
60,87,42,18
63,85,47,16
61,87,39,18
56,85,40,16
55,76,35,7
61,90,40,21
59,84,38,15
59,86,46,17
61,88,43,19
57,81,41,12
56,77,38,8
61,92,39,23
57,93,34,24
59,94,45,25
59,87,44,18
57,85,38,16
57,86,36,17
61,86,50,17
59,88,45,19
58,88,42,19
61,88,41,19
58,87,37,18
58,93,37,24
57,79,40,10
60,89,39,20
60,87,44,18
58,83,43,14
64,92,52,23
57,84,41,15
55,76,43,7
58,87,39,18
56,77,40,8
57,86,36,17
56,81,39,12
58,86,40,17
61,89,36,20
56,88,35,19
60,79,41,10
56,76,36,7
61,87,50,18
58,88,41,19
56,75,35,6
62,90,46,21
62,104,45,35
58,82,38,13
60,89,46,20
57,88,37,19
57,79,39,10
64,95,48,26
58,89,38,20
58,97,37,28
58,106,33,37
62,90,41,21
60,85,41,16
58,86,38,17
61,86,45,17
60,88,41,19
57,86,36,17
59,85,46,16
57,71,41,2
58,92,40,23
55,79,35,10
59,80,41,11
58,85,37,16
59,86,43,17
57,82,42,13
58,85,43,16
57,86,33,17
61,84,46,15
58,92,42,23
60,82,49,13
57,86,36,17
58,88,42,19
62,78,49,9
59,87,43,18
56,85,38,16
58,93,33,24
56,87,35,18
57,85,35,16
